,ZipCode,City,State,Latitude,Longitude,Metro,CountyName,SizeRank,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,Latitude,Longitude
183,55368,Norwood Young America,MN,44.7735732,-93.9216348,Minneapolis-St. Paul-Bloomington,Carver County,13706,149900.0,150600.0,151300.0,151400.0,150100.0,147300.0,145300.0,144300.0,143800.0,143300.0,143300.0,142800.0,142500.0,144200.0,148800.0,153900.0,158100.0,161600.0,164800,166400,166800,167300,168300,170000,172100,173800,174800,175200,175400,176300,177300,177900,178600,179600,180500,181900,183800,185000,186000,186800,187500,188000,189300,191200,192700,193000,194000,195100,195700,195900,195600,196600,199100,201000,200100,199000,200300,204000,206000,205500,204300,204100,44.7735732,-93.9216348
184,55341,Hanover,MN,45.155797,-93.6663524,Minneapolis-St. Paul-Bloomington,Wright County,13710,243000.0,242400.0,243000.0,246000.0,248600.0,249100.0,248200.0,247500.0,247900.0,248200.0,247500.0,246700.0,246800.0,248100.0,250300.0,252200.0,254200.0,256100.0,257700,258600,258800,259400,261300,262800,263200,263900,265900,268300,270600,273100,275300,277900,281300,283300,283300,283300,284300,285600,286800,289100,292800,295800,297100,297500,297100,296900,297300,298400,299800,301700,304100,307000,309500,311000,312900,315400,316300,315100,314500,315900,319300,322700,45.155797,-93.6663524
185,55003,Bayport,MN,45.0212648,-92.7813238,Minneapolis-St. Paul-Bloomington,Washington County,13770,184200.0,185000.0,185800.0,186000.0,186000.0,187400.0,189800.0,191100.0,190900.0,190900.0,191300.0,191300.0,191000.0,190800.0,191200.0,192100.0,193300.0,194700.0,196100,197900,200300,203100,204700,205700,207200,209100,210000,210300,210100,210000,210200,210300,209900,210200,211900,214900,219300,223600,226900,230500,233700,235100,235700,236700,238300,240100,242100,243700,244900,246000,247200,248300,248400,249400,250700,250900,250400,251200,252100,252700,252700,252400,45.0212648,-92.7813238
186,54028,Woodville,WI,44.9511414,-92.2925599,Minneapolis-St. Paul-Bloomington,Saint Croix County,13776,149700.0,148900.0,148400.0,148100.0,147900.0,148800.0,150200.0,150900.0,151300.0,151000.0,151400.0,152900.0,156100.0,159100.0,160800.0,161600.0,162300.0,161500.0,160100,159300,159000,158800,158700,158500,158200,158300,158500,158300,157300,156000,155400,155700,155600,155600,156400,157800,159200,160200,161300,162500,163500,167500,172300,173400,171400,170900,171300,172200,174900,179700,183200,185600,187600,187300,185800,185300,188300,192800,195200,194000,192400,191400,44.9511414,-92.2925599
187,54014,Hager City,WI,44.6016343,-92.5382464,Minneapolis-St. Paul-Bloomington,Pierce County,13952,161700.0,162900.0,164100.0,165300.0,165900.0,166600.0,167100.0,167500.0,167900.0,168800.0,169900.0,170700.0,171400.0,172300.0,173100.0,173800.0,174400.0,175100.0,175400,175300,175800,176400,176800,177300,178300,179300,180100,180800,181300,181600,182000,182100,182500,183400,183900,184300,185300,186800,188200,189700,191100,192000,192600,193400,194300,194800,195500,196700,197600,197700,197500,197500,198100,199100,200500,202700,205000,206700,207800,208000,207300,206400,44.6016343,-92.5382464
188,55074,Shafer,MN,45.3869076,-92.7477114,Minneapolis-St. Paul-Bloomington,Chisago County,14252,138000.0,138500.0,139300.0,140300.0,141100.0,141000.0,140500.0,140900.0,142400.0,143500.0,144400.0,145300.0,146100.0,146400.0,147300.0,148900.0,151300.0,153800.0,156300,158700,160300,160800,160800,161500,163000,164800,165800,166200,166100,165300,165100,166000,167300,168900,170800,172800,174200,174900,175400,175900,176500,177300,177900,178600,179900,182200,184500,184000,183100,184600,186700,187600,189100,191500,194300,196400,197300,196800,197300,199100,200600,200700,45.3869076,-92.7477114
189,55012,Center City,MN,45.3938525,-92.8166024,Minneapolis-St. Paul-Bloomington,Chisago County,14630,161700.0,160300.0,162000.0,164200.0,166100.0,168200.0,171200.0,174700.0,177800.0,179600.0,180800.0,182500.0,183500.0,183800.0,184900.0,187500.0,190300.0,192300.0,193600,194500,194600,194400,194400,195400,197000,198000,198900,201000,202200,200700,200000,200900,202500,204700,207200,209600,211900,213000,212600,211800,211300,212000,210400,208900,211500,217400,221200,219900,218400,222000,226000,225900,226600,229100,232900,236900,238200,236500,236600,240700,246400,250200,45.3938525,-92.8166024
190,56450,Garrison,MN,46.294428,-93.8271992,Minneapolis-St. Paul-Bloomington,Mille Lacs County,14696,135000.0,135500.0,134900.0,133800.0,132500.0,130500.0,128500.0,127800.0,127800.0,127500.0,127900.0,128500.0,129500.0,130500.0,131700.0,132300.0,132700.0,133600.0,134100,132700,131100,131200,132500,133400,133300,133200,133700,134600,136400,138600,140100,141200,142600,144200,146000,147300,148300,149600,150900,152000,153200,154100,154400,154700,155600,156300,155600,154400,154200,155100,155100,155000,155100,155100,155500,157600,159500,157700,154600,153300,153400,153000,46.294428,-93.8271992
191,55054,Elko New Market,MN,44.56312055,-93.3237416922926,Minneapolis-St. Paul-Bloomington,Scott County,14743,241900.0,244700.0,250200.0,253800.0,254400.0,254100.0,254100.0,252700.0,250100.0,248000.0,247200.0,246400.0,245600.0,245800.0,247200.0,249700.0,252800.0,255600.0,256700,257100,257700,257700,258100,259900,261400,263000,264700,265900,265900,266500,267300,268200,269700,272100,275300,278800,280800,281700,283600,286300,288900,290400,292400,295600,299200,301800,303200,303300,304200,305800,307000,307700,309400,310300,310200,310000,310700,311800,313000,313900,314400,314700,44.56312055,-93.3237416922926
192,55084,Taylors Falls,MN,45.4018632,-92.6525042,Minneapolis-St. Paul-Bloomington,Chisago County,14768,139400.0,139900.0,140300.0,140400.0,140400.0,140900.0,141700.0,142400.0,143700.0,145300.0,145300.0,142400.0,140600.0,141600.0,143800.0,144000.0,144200.0,145000.0,145900,145600,146400,149800,153200,153900,154100,154900,155800,157500,158500,158200,158400,159800,161100,162400,163600,165500,167200,168400,169100,169800,170700,171500,172100,173200,174100,175300,177200,178200,177800,178000,178800,179900,181000,182400,184000,185900,186500,184300,185200,191100,196700,198000,45.4018632,-92.6525042
193,55031,Hampton,MN,44.61078,-93.0001355,Minneapolis-St. Paul-Bloomington,Dakota County,14794,210500.0,210200.0,209300.0,210200.0,213100.0,215900.0,218500.0,222500.0,226700.0,228400.0,228400.0,228800.0,230400.0,233600.0,237900.0,241400.0,243900.0,245800.0,247200,247600,248700,250800,252000,252100,251600,251000,250500,250100,249100,249600,251800,255000,257600,259500,259800,260000,261200,264500,268600,272400,274900,277800,278100,274600,270300,270100,273500,277700,280200,282200,284600,287800,290300,291400,292400,295400,299200,301700,303800,307600,311900,314800,44.61078,-93.0001355
194,56017,Cleveland,MN,45.0179414,-93.3129586,Minneapolis-St. Paul-Bloomington,Le Sueur County,14903,155600.0,155900.0,156000.0,156300.0,157700.0,159800.0,160500.0,160500.0,159800.0,159500.0,160300.0,161800.0,162900.0,163300.0,163900.0,164000.0,164100.0,164600.0,165900,167000,167200,167900,168800,169700,170700,173100,175200,176500,177000,177700,178600,179900,181800,183100,183400,183500,184100,185300,187400,188900,190600,192300,193300,194000,196900,199500,199900,200300,201500,203100,205500,208300,209900,209700,210300,212000,214300,216900,220300,222400,223200,222700,45.0179414,-93.3129586
195,54082,Houlton,WI,45.0605226,-92.791318,Minneapolis-St. Paul-Bloomington,Saint Croix County,15108,224400.0,229500.0,225700.0,211600.0,200200.0,197800.0,201700.0,206800.0,211300.0,213000.0,216700.0,222300.0,226700.0,227700.0,229200.0,234200.0,240100.0,246200.0,249600,249500,247600,249400,252500,254700,256400,260500,266800,274300,280100,283800,287200,291600,296300,301800,308000,315700,322300,325300,325000,325700,331800,329000,319500,313900,313900,312600,315200,319700,326000,331600,339400,352800,365400,371900,374600,378700,387700,395600,395900,393800,389500,382800,45.0605226,-92.791318
196,56330,Foreston,MN,45.7344117,-93.7105223,Minneapolis-St. Paul-Bloomington,Mille Lacs County,15131,137300.0,138800.0,140700.0,141900.0,142100.0,141800.0,141700.0,141700.0,141700.0,142500.0,143100.0,143500.0,144200.0,145600.0,147200.0,149900.0,150400.0,148100.0,146000,148400,153800,158800,162000,164200,164400,162300,160200,158600,159500,162400,165700,168100,168000,164200,161600,161800,162000,162200,163400,164300,167600,173400,177300,176800,176600,177200,177200,176500,177900,180900,183000,184100,183100,181200,181200,183100,183000,183100,184800,186700,186200,185000,45.7344117,-93.7105223
197,56050,Kasota,MN,44.2924667,-93.9649575,Minneapolis-St. Paul-Bloomington,Le Sueur County,15161,154400.0,154000.0,154500.0,155700.0,156600.0,157400.0,158100.0,158100.0,158000.0,157900.0,158800.0,159800.0,160400.0,160600.0,161700.0,162900.0,164000.0,164300.0,163900,163600,164000,164900,166300,167500,168600,170400,173100,174500,175000,177100,179900,180400,180500,182700,185300,186700,188300,191000,193200,195100,197400,199000,199400,200700,202200,202700,202500,203000,204200,205400,205600,205700,205600,204600,205800,210200,215500,217800,219300,220900,222100,221500,44.2924667,-93.9649575
198,54007,Deer Park,WI,45.1880196,-92.3854703,Minneapolis-St. Paul-Bloomington,Saint Croix County,15459,144900.0,145600.0,145600.0,144800.0,145200.0,147200.0,148800.0,148900.0,149300.0,149400.0,148900.0,146300.0,142400.0,139800.0,140700.0,142300.0,143600.0,145200.0,147700,150200,152100,152200,151300,151500,153600,155300,155200,154800,153200,150400,147600,146100,145400,146000,147800,150600,152500,152700,153800,157500,162200,166300,168600,167400,164300,163500,164700,165000,166000,169600,172800,173300,173400,174400,176400,179400,182800,185200,185600,185800,188100,190900,45.1880196,-92.3854703
199,55065,Randolph,MN,44.526078,-93.0199336,Minneapolis-St. Paul-Bloomington,Dakota County,15540,197600.0,198500.0,199000.0,199300.0,200500.0,202900.0,207300.0,212800.0,217800.0,220200.0,222300.0,224000.0,225200.0,226500.0,228200.0,230000.0,232800.0,235600.0,235500,233800,233100,235100,237100,238000,237600,237200,236700,236700,236800,238100,240800,244300,247000,247700,247300,248400,251700,256600,261000,265900,268400,270400,271300,268900,264300,265000,269100,272800,273900,273600,274300,276500,279000,279900,280400,282700,286800,289800,291300,293700,297800,300900,44.526078,-93.0199336
